ticket_id,text,label,split
SMP_train_02181,呼和浩特的天气怎么样呢,weather,train
SMP_train_02182,今天天气冷吗,weather,train
SMP_train_02183,舒城的天气,weather,train
SMP_train_02184,今天东莞天气如何,weather,train
SMP_train_02185,天气南京,weather,train
SMP_train_02186,邳州的天气,weather,train
SMP_train_02187,帮我查下南京明天的天气,weather,train
SMP_train_02188,帮我查一下赣州的天气明天呢,weather,train
SMP_train_02189,那会不会下雨,weather,train
SMP_train_02190,株洲的天气怎么样,weather,train
SMP_train_02191,丽水的天气怎么样,weather,train
SMP_train_02192,好今天天气怎么样,weather,train
SMP_train_02193,奥克兰的天气,weather,train
SMP_train_02194,几个田今天天气怎么样,weather,train
SMP_train_02195,今天全椒天气怎么样,weather,train
SMP_train_02196,后天什么天气,weather,train
SMP_train_02197,帮我查下天气,weather,train
SMP_train_02198,现在几度,weather,train
SMP_train_02199,临沂的天气,weather,train
SMP_train_02200,今天柳州天气怎么样,weather,train
SMP_train_02201,长春的天气,weather,train
SMP_train_02202,查看一下天气预报,weather,train
SMP_train_02203,明天的天气是是什么,weather,train
SMP_train_02204,广州的天气如何,weather,train
SMP_train_02205,台中的天气,weather,train
SMP_train_02206,告诉我现在北京天气怎么样,weather,train
SMP_train_02207,查一下绵阳的天气预报,weather,train
SMP_train_02208,罗山天气,weather,train
SMP_train_02209,明天的天气,weather,train
SMP_train_02210,二月一日柳州的天气,weather,train
SMP_train_02211,青阳天气如何,weather,train
SMP_train_02212,我想知道深圳明天的天气,weather,train
SMP_train_02213,深圳今天天气怎么样,weather,train
SMP_train_02214,天气怎样,weather,train
SMP_train_02215,庐山天气,weather,train
SMP_train_02216,明天泸州天气如何,weather,train
SMP_train_02217,亳州天气,weather,train
SMP_train_02218,查看武汉天气,weather,train
SMP_train_02219,巴中的天气,weather,train
SMP_train_02220,宁波天气情况,weather,train
SMP_train_02221,今天啥天气啊,weather,train
SMP_train_02222,淮南天气预报,weather,train
SMP_train_02223,搜索天气,weather,train
SMP_train_02224,扬州天气,weather,train
SMP_train_02225,你好请问一下明天广州的天气如何,weather,train
SMP_train_02226,武汉的明天天气,weather,train
SMP_train_02227,明天赣州什么天气,weather,train
SMP_train_02228,天气桂林,weather,train
SMP_train_02229,长沙明天是什么天气,weather,train
SMP_train_02230,今天有雨吗,weather,train
SMP_train_02231,常州天气预报,weather,train
SMP_train_02232,北流的天气,weather,train
SMP_train_02233,明天天气如何,weather,train
SMP_train_02234,郑州天气怎么样,weather,train
SMP_train_02235,大连天气,weather,train
SMP_train_02236,沈阳今天天气,weather,train
SMP_train_02237,查看汕头天气,weather,train
SMP_train_02238,苍溪的天气,weather,train
SMP_train_02239,合肥明天的湿度如何,weather,train
SMP_train_02240,天气如何,weather,train
SMP_train_02241,鄱阳县的天气,weather,train
SMP_train_02242,洛阳的天气,weather,train
SMP_train_02243,天气好不好啊,weather,train
SMP_train_02244,保定天气,weather,train
SMP_train_02245,查一下明天福州的天气,weather,train
SMP_train_02246,摩尔勇士,website,train
SMP_train_02247,把我打开淘宝的网页,website,train
SMP_train_02248,上山居网,website,train
SMP_train_02249,赶集网,website,train
SMP_train_02250,四川新闻网,website,train
SMP_train_02251,苏宁易购,website,train
SMP_train_02252,把淘宝网打开,website,train
SMP_train_02253,看网易财经,website,train
SMP_train_02254,打开三g门户网站,website,train
SMP_train_02255,打开四三九九小游戏网站,website,train
SMP_train_02256,我想看一下凤凰网,website,train
SMP_train_02257,打开河南英东网站,website,train
SMP_train_02258,激动,website,train
SMP_train_02259,新蛋网,website,train
SMP_train_02260,中华军事网,website,train
SMP_train_02261,打开苹果香港官方网站,website,train
SMP_train_02262,索尼爱立信官网,website,train
SMP_train_02263,打开三星首页,website,train
SMP_train_02264,打开4399小游戏,website,train
SMP_train_02265,打开宽带商务网站,website,train
SMP_train_02266,现在我也想上新浪网了,website,train
SMP_train_02267,给我打开百度网,website,train
SMP_train_02268,浏览一下百度,website,train
SMP_train_02269,中国新华网打开,website,train
SMP_train_02270,打开科大讯飞网站,website,train
SMP_train_02271,开启雅虎,website,train
SMP_train_02272,打开杜鑫文的网站,website,train
SMP_train_02273,进你的官网,website,train
SMP_train_02274,打开丰顺县政府网,website,train
SMP_train_02275,进入三w点百度点com,website,train
SMP_train_02276,进入讯飞官网,website,train
SMP_train_02277,打开网页小米论坛,website,train
SMP_train_02278,上百度网站,website,train
SMP_train_02279,幻剑书盟,website,train
SMP_train_02280,聚友网,website,train
SMP_train_02281,宜家,website,train
SMP_train_02282,广西新闻网,website,train
SMP_train_02283,打开索尼官方网站,website,train
SMP_train_02284,现在打开你的官网,website,train
SMP_train_02285,打开百度啊,website,train
SMP_train_02286,我要打开百度,website,train
SMP_train_02287,新浪汽车,website,train
SMP_train_02288,apple,website,train
SMP_train_02289,九阴真经,website,train
SMP_train_02290,我想上网易,website,train
SMP_train_02291,你帮我打开网站,website,train
SMP_train_02292,打开搜狐网首页,website,train
SMP_train_02293,但是我想上腾讯网,website,train
SMP_train_02294,打开互联网啦,website,train
SMP_train_02295,心绝网上人间,website,train
SMP_train_02296,上美空网,website,train
SMP_train_02297,请打开八六八四,website,train
SMP_train_02298,中国新闻网网站,website,train
SMP_train_02299,我要上网打开百度,website,train
